Thumbnail URL,Reel Link,Content,Date,Video Views,Reach,Likes,Comments,Engagement,Video View time (Seconds),Avg. time watched (Seconds)
"https://scontent-lhr11-1.xx.fbcdn.net/v/t15.5256-10/708517202_1002438285696428_349765045510314633_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=104&ccb=1-7&_nc_sid=200999&_nc_ohc=xt4HJ9xc2tAQ7kNvwGhco3o&_nc_oc=Adq08U5zhO4_bxAYVHDUh8qvdNPAQT42bJY0IieQTCAGz5-dsxB0q0CnZEAqavx7NOA&_nc_zt=23&_nc_ht=scontent-lhr11-1.xx&edm=ADk9D8YEAAAA&_nc_gid=cvzTS8lG1KEPi_2ll_fe3g&_nc_tpa=Q5bMBQG3Knfm7gVJbm_GcmzAUF15sY85ot42xz58AHwvRS_bul7pfWiPt0LHw2ZQ2p7yRbMkGqQOTASz&oh=00_AQGFHPM3VXBKqoYrDXr_xzMzUhDJ3tmkI3-sb1K0JiNJrg&oe=6A734EE3","https://www.facebook.com/reel/2967598203429933/","Victoria Steele steered clinical governance for 1,400 LloydsPharmacy branches.

Then through the acquisition that moved 10 million patients into Hallo Healthcare Group, with approvals secured from the GPhC, MHRA and beyond.

That's the kind of work that teaches you what actually separates pharmacy vision from pharmacy profit. Compliance that survives scrutiny. Governance that supports growth instead of stalling it. Cultures that prioritise accountability, safety and performance at the same time.

Now Victoria runs Steelier, advising pharmacy owners, investors and private equity on how to navigate regulatory complexity without losing the room to grow.

At TitanUp 26, she co-hosts From Vision to Profit with Michael Holden. Modern Community Pharmacy Practice, the framework they built together to take owners through an honest self-assessment of their business and out the other side with a roadmap.

Affinity 1. 14:50. 7 June. Birmingham.

👉 titanup.club

#TitanUp26 #PharmacyLeadership",2026-05-28 07:00,10,0,0,0,,"41.25","4.12"
"https://scontent-lhr11-1.xx.fbcdn.net/v/t15.5256-10/706759713_2149492575850591_2782213741780547100_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=100&ccb=1-7&_nc_sid=200999&_nc_ohc=aa_ELblxjO8Q7kNvwF644ic&_nc_oc=AdqXTFG1g6tPt_Q5A2xGkOIMRr9qjN7VjS1l5aqFMesI1b8VzVV7qNs4tRpKzOdv1Fw&_nc_zt=23&_nc_ht=scontent-lhr11-1.xx&edm=ADk9D8YEAAAA&_nc_gid=cvzTS8lG1KEPi_2ll_fe3g&_nc_tpa=Q5bMBQHxmTjdufuiBXzxgYxdaTtu9BDDJiAzVgyxdUGpzThjPN4tazS8TBwjDepyvlts5wX2wHiVvoHg&oh=00_AQGqNsdjm18Paldah0XRSYQCVXKjQuVSifh_hArJE27xOw&oe=6A736A38","https://www.facebook.com/reel/999064076345121/","The future of pharmacy falls into the hands of the pharmacy owners. That's what Michael Holden believes.

His answer is four words:

Vision. Strategy. Execution. Profit.

One business strategy for modern community pharmacy.

Michael Holden's session at TitanUp 26 is built around six elements that turn vision into profit:

✅ Leadership. Climate and culture.
✅ Team. Skill-mix and delegation.
✅ Services. Funded, private, governed.
✅ Technology. Integrated, not bolted on.
✅ Self-care. Environment, ethos, inventory.
✅ Roadmap. Critical steps to execution.

A strategy for now and the future.

One of the main drivers behind the Healthy Living Pharmacy initiative. Over 45 years in pharmacy. Pharmacy Business Lifetime Contribution Award, October 2024.

Co-hosted with Victoria Steele.

Affinity 1. 14:50. 7 June. Birmingham.

👉 titanup.club

#TitanUp26 #PharmacyLeadership",2026-05-26 11:20,15,0,0,0,,"37.76","2.52"
"https://scontent-lhr6-2.xx.fbcdn.net/v/t15.5256-10/706981419_1678915596773483_7581239366905283910_n.jpg?stp=dst-jpg_s160x160_tt6&_nc_cat=109&ccb=1-7&_nc_sid=200999&_nc_ohc=pkv4tn5ypZEQ7kNvwG0SoAS&_nc_oc=Adrq2Eb0yYyUgNC8Du1z5jtU9W_tKMYpRRx28poq-grzCZkL8QmPBDlTBXkHI_CXW5M&_nc_zt=23&_nc_ht=scontent-lhr6-2.xx&edm=ADk9D8YEAAAA&_nc_gid=cvzTS8lG1KEPi_2ll_fe3g&_nc_tpa=Q5bMBQGB3hJ8hjxFf3O-RECD-DAD5-QiPItp4f7LEPqtuzISjnC6QPIbUj_HhFSBpkzva9IzgGYEmCaC&oh=00_AQFg9ijbwvLYr1u7NEU4ycj4Ikgq71udkXU3XPJGMX_ffw&oe=6A736EDB","https://www.facebook.com/reel/1529276762158798/","Theory won't run your private clinic.

Allied Health Training is the training and education provider built for that gap:

✅ Hands-on
✅ Practical
✅ Immersive

Comprehensive, specialised programmes designed for the clinical areas modern pharmacy practice is being asked to deliver.

Co-founders Abdullah Bhana and Ishaq Goga will be on the stand. Come and explore upcoming courses. Have a chat about your team's development needs.

A one-off, on-the-day discount for everyone who stops by.

Birmingham. 7 June.

👉 titanup.club

Allied Health Training Abdullah Bhana Ishaq Goga

#TitanUp26 #CommunityPharmacy #PharmacyTraining",2026-05-25 13:00,19,0,0,0,,"60.69","3.19"
"https://scontent-lhr11-1.xx.fbcdn.net/v/t15.5256-10/705399826_907488029011558_6268543204333634066_n.jpg?stp=dst-jpg_s160x160_tt6&_nc_cat=111&ccb=1-7&_nc_sid=200999&_nc_ohc=Kii1CsFlA_oQ7kNvwGYHlag&_nc_oc=AdqYq7JZN0euA7g2GHAstJkOjdWbWxNXJqgAhf-_7B77AWxemTsjel3IdlNa7f05beU&_nc_zt=23&_nc_ht=scontent-lhr11-1.xx&edm=ADk9D8YEAAAA&_nc_gid=cvzTS8lG1KEPi_2ll_fe3g&_nc_tpa=Q5bMBQGIQMv7zEwFdH7i5wT_0lwWEliybw4Jx-FPo8mz0e63H1_7BQjbtxfQU2EskD0umbmpygZ_TIxg&oh=00_AQE2Fj6PrdkGXBG9gSINLb94Y7uGijZCt0buhc-gzVyUUw&oe=6A7366C1","https://www.facebook.com/reel/986956593709598/","For a patient to book a service.

They need to know it exists.

Visibility could be the difference between your service uptake and the pharmacy down the road.

Healthpoint TV have been building pharmacy-specific screens for 25 years:

✅ Tailored creative
✅ Service-led messaging
✅ Same-day changes

Patients ask about ear care once they see ear care. They ask about weight loss once they see weight loss. Visibility on the window turns into walk-ins at the counter.

Ranjit Gill will be on Stand 12. Come and talk about what your pharmacy is trying to grow.

Birmingham. June 7th.

👉 titanup.club

Health Care Point TV Ranjit Mallick Gill

#TitanUp26 #PharmacyMarketing",2026-05-24 07:00,8,0,0,0,,"13.85","1.73"
"https://scontent-lhr11-1.xx.fbcdn.net/v/t15.5256-10/705229234_2162891704548661_4163961512065953163_n.jpg?stp=dst-jpg_s160x160_tt6&_nc_cat=104&ccb=1-7&_nc_sid=200999&_nc_ohc=iHD-wvwpib4Q7kNvwHi2KoG&_nc_oc=AdoIbq1gXy5YU8YWP40UjxVHfTMV2ZGzfZrT6eGt3Y6lUzQm3B-sAaYe7Nv7NugevGM&_nc_zt=23&_nc_ht=scontent-lhr11-1.xx&edm=ADk9D8YEAAAA&_nc_gid=cvzTS8lG1KEPi_2ll_fe3g&_nc_tpa=Q5bMBQGjpWuJoMBlPagNSIaW2pOUsLWE1DozEQTgc8BJYb4uZOFBhCTOmEJUwQeo-2GQy4N6fvw6u0dj&oh=00_AQGPtUlDXfJZ9lQ3txMziBvpK0O1un6RQQS-iBE-ErlAgw&oe=6A735024","https://www.facebook.com/reel/2239525570191496/","If you work in community pharmacy, there are two people worth getting to know.

Both are independent pharmacy contractors.

Both are board members at IPCN.

The only co-operative member-owned pharmacy contractor organisation in the sector.

A group that believes in collaboration over competition.

Owned by contractors. Run by contractors. For contractors.

An ethos of collective support to move the sector forward. Working together, sharing insights, supporting one another.

What that looks like in practice:

Specialised peer-support groups across:

✅ Pharmacy acquisition
✅ NHS contract support
✅ Staff management
✅ IT and PMRs
✅ Robots and automation
✅ Clinical support
✅ Locum shifts
✅ Foundation year

Members sharing what's worked and what hasn't, openly with each other.

They also lobby CPE, DHSC and national bodies, and run grassroots campaigns on the structural challenges facing independents.

Catch Tas Bhatti and Dervis Gurol at Stand 19.

No big demo. Just a useful conversation.

Birmingham. 7 June.

👉 titanup.club

#TitanUp26 #CommunityPharmacy #IndependentPharmacy",2026-05-22 07:00,14,0,1,0,,"132.59","9.47"
"https://scontent-lhr11-1.xx.fbcdn.net/v/t15.5256-10/704972185_993630459784046_1165783460181051026_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=110&ccb=1-7&_nc_sid=200999&_nc_ohc=fKbW_s2Y7O4Q7kNvwFU_xNj&_nc_oc=AdqpUKG7xB4shOTYj5ztSYuEJgjtNeqeickNkQfUspNLbfSutynKLE09SF0yLvN_M8w&_nc_zt=23&_nc_ht=scontent-lhr11-1.xx&edm=ADk9D8YEAAAA&_nc_gid=cvzTS8lG1KEPi_2ll_fe3g&_nc_tpa=Q5bMBQE-sJOBbrloQCcUSr68qdqrnhUo3dHo8AUzTSPbph0XWzerVLpbjGU5UNyyIpw1_itvPRqf1tb8&oh=00_AQG7U6podlgoBgIdYO5pz8VJAPnsStSivC58WjZoahoBaA&oe=6A7379DD","https://www.facebook.com/reel/1357265412920626/","Private pharmacy services come with huge potential.

But they also move more responsibility onto the pharmacy.

That’s the tension Ghulam Haydar will be unpacking at TitanUp 26.

When you design and deliver your own services, governance cannot be an afterthought. It has to run through how the service is built, delivered, recorded and reviewed.

Ghulam’s motto is simple:

Protect patients. Protect yourself. Protect your business.

And that is exactly where this session lands.

What do private services actually require if you want to scale them safely?

✅ Is the service clinically safe?
✅ Is the team trained to deliver it?
✅ Can the workflow stand up to pressure?
✅ Is the digital system built for the risk?

Ghulam will show how TitanVerse helps build those expectations into the everyday delivery of pharmacy services.

So growth does not depend on crossed fingers, scattered records or systems that were never built for the job.

Ghulam Haydar.
Director for Governance and Compliance, Allied Health Training.

Affinity 1. 14:25. 7 June. Birmingham.

👉 titanup.club

Allied Health Training Ghulam Haydar

#TitanUp26 #PharmacyGovernance #PrivateServices",2026-05-21 11:16,13,0,0,0,,"48.03","3.69"
"https://scontent-lhr6-1.xx.fbcdn.net/v/t15.5256-10/704731755_2503964610017868_7728777308602233447_n.jpg?stp=dst-jpg_s160x160_tt6&_nc_cat=103&ccb=1-7&_nc_sid=200999&_nc_ohc=Jk9EIOvU0CsQ7kNvwFUV7F-&_nc_oc=AdpG3B0MGODdaVicSPgGqgir_QgQ2Q-2Ol3JhRcdKd5fVfd1pcgfvE4HWhLR_dh51Hg&_nc_zt=23&_nc_ht=scontent-lhr6-1.xx&edm=ADk9D8YEAAAA&_nc_gid=cvzTS8lG1KEPi_2ll_fe3g&_nc_tpa=Q5bMBQGuEYZh-7z6MGs8G7AhMZnS7EE0uaokSaD9EASmvDdj0ILdLEMwfdd5O3opCV8j55lTCBhut6e7&oh=00_AQEWMeLcab68nftfMpq86tBzeimchDTKiF2zt9xkrttLVA&oe=6A736012","https://www.facebook.com/reel/1594945688273339/","Most pharmacies don't know what their own website looks like to an attacker.

Public-facing services. Email security gaps. SSL weaknesses. Credential trails.

The bits already visible online, before anyone touches a system.

That's where Cyber Seigen come in.

An independent cyber security and digital risk assurance provider supporting pharmacy, primary care and healthcare organisations.

What they do:
- Penetration testing
- DSPT support
- Cyber Essentials assessments
- Awareness training

Governance-aligned security and compliance, built for healthcare environments.

At TitanUp 26, Junaid Ali and Kam Hussain will be on the stand.

Showing how real-world phishing attacks target pharmacy teams. Attendees can test themselves against live examples.

They've also built a TitanUp 26 landing page.

30 complimentary pharmacy exposure reviews for attendees, live now at go.cyberseigen.com.

Stand [TBC]. Birmingham. 7 June.

👉 titanup.club

C y b e r Seigen Junaid Ali

#TitanUp26 #PharmacyCyber #CommunityPharmacy",2026-05-20 17:00,12,0,0,0,,"39.39","3.28"
"https://scontent-lhr11-1.xx.fbcdn.net/v/t15.5256-10/701487661_1389060466302497_2137413128264065096_n.jpg?stp=dst-jpg_s160x160_tt6&_nc_cat=111&ccb=1-7&_nc_sid=200999&_nc_ohc=WEBbZ9HByWAQ7kNvwFneNA8&_nc_oc=AdqkTWbiz7naOYlP99-EwMII7uQaEhsniNpUYUpQaUb2hWCJ4To4cMJNbgPuT6Av5Gs&_nc_zt=23&_nc_ht=scontent-lhr11-1.xx&edm=ADk9D8YEAAAA&_nc_gid=cvzTS8lG1KEPi_2ll_fe3g&_nc_tpa=Q5bMBQErN7RnTeCK-FUftRJnq0kkA431d3Zyq9V_1nIG2D6QYMge553tHU4cYsoXkf3KgTJxmUGaY7vd&oh=00_AQFmSWLVpfDIqCcw8fdisbsVLWqQ79CmzD4ub2T6BEx4Mw&oe=6A735156","https://www.facebook.com/reel/1194188052738416/","The largest apprenticeship provider in England for pharmacy-related apprenticeships.

That's Skills4Pharmacy.

A training provider dedicated to initiating and furthering the careers of Pharmacy Technicians and Pharmacy Assistants. High-quality programmes. Tutors who guide and support learners through to certification.

At TitanUp 26, Skills4Pharmacy is showing how their apprenticeship programmes are supporting employers to deliver the NHS 10 Year Plan. Developing the next generation of pharmacy professionals and helping teams stay ready for the work pharmacy is being asked to do.

Jay Crabb and Sarah Dempsey will be at Stand 7. Bring your workforce questions.

Birmingham. 7 June.

👉 titanup.club

Skills4Pharmacy

#TitanUp26 #PharmacyApprenticeships #CommunityPharmacy",2026-05-19 17:25,21,0,1,0,,"38.87","1.85"
"https://scontent-lhr11-1.xx.fbcdn.net/v/t15.5256-10/703181736_1310478304508609_1980011202926601724_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=110&ccb=1-7&_nc_sid=200999&_nc_ohc=rFqS-Iwxcc0Q7kNvwF2AV7V&_nc_oc=AdqAtInvgSOTbINIBiePjNLAalDJfaSIUwAZdHLF8RZ_sDM-eE3eSGv4JqMUW4W8QBo&_nc_zt=23&_nc_ht=scontent-lhr11-1.xx&edm=ADk9D8YEAAAA&_nc_gid=cvzTS8lG1KEPi_2ll_fe3g&_nc_tpa=Q5bMBQHiuOX-CjIsdMwPpTxZXXOTOBHcnGM7ROsa95DLXTox74QjUc8cxVkr6wcB3p70b4VDphb9AQcr&oh=00_AQFR1JjRGYTdQn-0k3YpNqSSYjBCxOm9C1CYK7wdI7xSzw&oe=6A737595","https://www.facebook.com/reel/2182237312633838/","UK pharmacy has spent years adding services.

What hasn't caught up is how pharmacies sell them.

Rhys Lloyd and the PharmAppy team are changing how UK pharmacies think about B2C marketing.

At TitanUp 26, Rhys is taking the stage to make the case in person.

Because pharmacy services don't grow on availability alone.

Patients need to find them.

Book them.

Pay for them.

Complete the pre-consult.

And come back again.

That's the gap PharmAppy is built to close.

A connected digital shopfront for pharmacy services, bringing together your website, app, bookings, marketing, patient engagement and PMR workflows inside TITANVERSE.

AI-powered marketing to reach the right patients at the right time.

Patient intelligence dashboards to show what's working.

New services that launch in seconds, with AI helping build the patient-facing page for you.

Already live at Priory Pharmacy with Prabjaudt and the team. Appointments, payments and pre-consults running end-to-end through the integration.

Rhys Lloyd. Co-Founder & CEO. PharmAppy.

Affinity 1. 14:00. June 7th. Birmingham.

👉 titanup.club

PharmAppy Rhys Lloyd

#TitanUp26 #PharmacyMarketing #PharmacyServices",2026-05-19 07:00,8,0,0,0,,"26.98","3.37"
"https://scontent-lhr11-1.xx.fbcdn.net/v/t15.5256-10/702213072_1017424580956763_5615146940321802996_n.jpg?stp=dst-jpg_s160x160_tt6&_nc_cat=110&ccb=1-7&_nc_sid=200999&_nc_ohc=TCq0zGRsqawQ7kNvwGyHHsq&_nc_oc=AdpGRRQVjPdVKtV1NUKb6uwWTNZeNmGve0URilOMuCPo2bNeh5zgfSfPI4e9qy0R8FE&_nc_zt=23&_nc_ht=scontent-lhr11-1.xx&edm=ADk9D8YEAAAA&_nc_gid=cvzTS8lG1KEPi_2ll_fe3g&_nc_tpa=Q5bMBQEyOX7DCgeU7Z0XKB2VcQja1qb94GbQUGO7lTSmv6ID0NBd2UEmyO_rTlciQF3doOBjczhxNSeE&oh=00_AQFD3ZA5J3nOZaf1DFRL2xfmbxjWTdE5g2KIzA4TCkFXIw&oe=6A735E01","https://www.facebook.com/reel/27064493756573216/","What do you get when 20+ years of pharmacy strategy meets board-level regulatory experience?

That's the question being answered at Stand 17 at TitanUp 26.

Michael Holden built MH Associates after 15 years owning his own community pharmacy group and three years running the National Pharmacy Association. Strategy informed by what it's actually like to dispense, hire, refit and survive.

Victoria Steele built Steelier after years leading governance through GPhC and MHRA approvals at Hallo Healthcare Group. Reality tested at board level, in regulated environments, with millions of patients on the line.

Together they've built the Modern Community Pharmacy Practice movement: a strategic business planning model designed to support the required shift from vision to profit.

At TitanUp 26, both will be at Stand 17. Walk through the model on iPad. Pick up a handout. Join the movement and embrace the model for your own pharmacy's profitable future.

Stand 17. Birmingham. 7 June.

👉 titanup.club

M & H Associates Steelier

#TitanUp26 #CommunityPharmacy #PharmacyPractice",2026-05-18 07:00,29,0,0,0,,"172.11","5.93"
"https://scontent-lhr11-1.xx.fbcdn.net/v/t15.5256-10/702094057_1471228844780399_7299421213773150829_n.jpg?stp=dst-jpg_s160x160_tt6&_nc_cat=107&ccb=1-7&_nc_sid=200999&_nc_ohc=4vJGcPhAbA8Q7kNvwE6ISAq&_nc_oc=AdpB4RYw6jT3Ga2aFFnJUiEJjNvo3cuytjGrJ7lqT6FrUnmy6sol6LbgYKviG06aEL4&_nc_zt=23&_nc_ht=scontent-lhr11-1.xx&edm=ADk9D8YEAAAA&_nc_gid=cvzTS8lG1KEPi_2ll_fe3g&_nc_tpa=Q5bMBQE-2GSywGn0T_t5CXEZnPeOOmBNYn_uKj6vjCVfSMWF170snN_hsqGBOwf3v_XWMjvq7xappnya&oh=00_AQFUxBX_TzQs_Vynukcw1NYWqeO36rH1kXoKaMJg20OVSA&oe=6A736F70","https://www.facebook.com/reel/1471717554438109/","Dispensing for care homes carries weight.

Compliance packs. Weekly cycles. MAR charts. GP sign-offs. Late dose changes mid-cycle. Audit trails for every dose.

The dispensing itself is hard enough.

The communication around it is where things break.

Camascope connects pharmacy dispensing systems, including Titan, Proscript and RxWeb, with care home planning systems like Nourish and PCS through one Care Home & Pharmacy Portal.

GP proxy ordering is built in.

3,500+ care organisations already use it.

Fewer phone calls. Fewer duplicate entries. Better visibility. A more connected care home workflow.

At TitanUp 26, Mohsin Ghori and Farhat Ali will be running live demos at Stand 18.

Full Titan integration. Barcode scanning. Simple setup. No need for additional clinical checks.

Stop by, see Camascope in action, and pick up some free merch while you're there.

Stand 18. Birmingham. 7 June.

👉 titanup.club

@Camascope

#TitanUp26 #CommunityPharmacy #CareHomes #eMAR",2026-05-17 17:00,17,0,0,0,,"37.85","2.23"
"https://scontent-lhr6-1.xx.fbcdn.net/v/t15.5256-10/702209144_1566454345004153_5696954189429906439_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=102&ccb=1-7&_nc_sid=200999&_nc_ohc=tFVhCc4nFtIQ7kNvwGKXMe4&_nc_oc=Adp8htXLoease4_bjsfyFoS2DomRYAos3vflND3kYugntO3OjRiwQn21bAct0CTduw8&_nc_zt=23&_nc_ht=scontent-lhr6-1.xx&edm=ADk9D8YEAAAA&_nc_gid=cvzTS8lG1KEPi_2ll_fe3g&_nc_tpa=Q5bMBQEawHilr9MOHKYB-xOiU0p3A_JtZxDBw_Hy4gouuUqgjpwKkiJHFbgvudsY_Ac0nL_N5aMgz601&oh=00_AQGHF6mB44sFzJeCUNd6rvng0QYw-EUWFCNEzB0otiSzOQ&oe=6A735721","https://www.facebook.com/reel/930635846621782/","The NHS contract alone won't build the pharmacy business most owners actually want.

That's the commercial reality Hooman Ghalamkari is tackling at TitanUp.

At 11:50, he'll cover:

→ Providing private services leads to pharmacy sustainability

→ How Titanverse supports a more commercially resilient services model

→ How Titanverse's commercials encourage growth in private services

Hooman is the COO who made sure Titan worked in real pharmacies.

Two decades on the operational side of pharmacy software. Now helping pharmacies think commercially about what comes next.

A clear, grounded session for Titan customers who want to thrive, not just survive.

June 7th. Birmingham. 11:50.

→ titanup.club

#Titanverse #TitanUp2026",2026-05-17 10:30,10,0,0,0,,"19.27","1.93"
"https://scontent-lhr6-1.xx.fbcdn.net/v/t15.5256-10/698938830_824537594063065_8089870716201632686_n.jpg?stp=dst-jpg_s160x160_tt6&_nc_cat=103&ccb=1-7&_nc_sid=200999&_nc_ohc=Q8z6j7akMTkQ7kNvwG9Mgkp&_nc_oc=AdonPZ7C3OcPD0heR5Xqpgel-gON6PfO-oXIQENnvBu7cuPhupMCOLvM_POUSQAZTQg&_nc_zt=23&_nc_ht=scontent-lhr6-1.xx&edm=ADk9D8YEAAAA&_nc_gid=cvzTS8lG1KEPi_2ll_fe3g&_nc_tpa=Q5bMBQFnLG4QOE6fx41FPLWtQIgb1zTBlWilgbCmOjQcSTtkXMaSKuV3oBFaks_uAnLauGxaksqoyoy8&oh=00_AQEtVp8OM2teChHsTCXozZWQVOrNm-_Uz-TJ6cAr2SXKWQ&oe=6A7346BE","https://www.facebook.com/reel/4042851016023788/","We're excited to see what Steve Baker and Tommy Willan are setting up for TitanUp 26.

The Sublime Group are bringing something pretty special to the room: an example of their dispensary furniture, modelled to assist the Titan workflow.

Sublime manufacture pharmacy furniture in-house from a fully equipped factory in Kent.

Their CNC machinery gives them flexibility in production and helps them create cost-effective solutions for pharmacies.

They supply dispensary and retail furniture, with full design and shopfitting services available where required.

Come and see it in person at TitanUp 26.

Stand 16. Birmingham. 7 June.

👉 titanup.club

The Big Cat Sanctuary Sublime Group

#TitanUp26 #CommunityPharmacy #PharmacyDesign #PharmacyWorkflow",2026-05-16 17:31,95,0,0,0,,"145.55","1.53"
"https://scontent-lhr11-1.xx.fbcdn.net/v/t15.5256-10/698719336_1283510373441390_5299360488336638504_n.jpg?stp=dst-jpg_s160x160_tt6&_nc_cat=111&ccb=1-7&_nc_sid=200999&_nc_ohc=mQkBHiwNVwIQ7kNvwE2KtBg&_nc_oc=AdqBXmJWqrIW2DZQtgOwpV85he8kOZToeOalOI4FW9hQ6AF4ZsA7BWwdgDfEptsyS_8&_nc_zt=23&_nc_ht=scontent-lhr11-1.xx&edm=ADk9D8YEAAAA&_nc_gid=cvzTS8lG1KEPi_2ll_fe3g&_nc_tpa=Q5bMBQFVnadikdaili08BAjHs6jwD-HUFodGSst77pNAp9KA5n6LLDeJJF--jS1enY1JaeR2GINexNRm&oh=00_AQHEVJ1gu2e9Zn12l02Td_5Q6pwHZSDOZLOoiO8yXx2C-Q&oe=6A735B97","https://www.facebook.com/reel/823163324181725/","Over 6 million Pharmacy First consultations. Independent prescribing landing this September. Private services scaling.

Three clinical lanes dispensing alone was never built to carry.

Each one demands something new.

A clinical reasoning trail.

Red-flag checks.

Documented decisions that hold up under audit.

That's what DemDx was built for.

A CE-marked clinical reasoning platform, developed by clinicians. NICE-aligned. 600+ conditions.

How DemDx helps you:
✅ Safer, smarter, more consistent clinical decisions
✅ Structured, gold-standard documentation
✅ More time back in your day

At TitanUp 26, Dr Lorin Gresser and the team will be running live demos. Walk up, run a case, see the reasoning trail form.

Stand 3. Birmingham. 7 June.

👉 titanup.club

Dem Dx

#TitanUp26 #PharmacyFirst #CommunityPharmacy",2026-05-15 08:05,12,0,0,0,,"50.25","4.19"
"https://scontent-lhr11-1.xx.fbcdn.net/v/t15.5256-10/699397060_1291191852566828_6215819928708817106_n.jpg?stp=dst-jpg_s160x160_tt6&_nc_cat=106&ccb=1-7&_nc_sid=200999&_nc_ohc=GrR6O9Oi8q0Q7kNvwHyG-Mr&_nc_oc=AdpAUuzTlyHYZCGCAvbYIaIse_Ul-7w8EosWtvjwcSDSoG958gjQCMqNetxoUqawfxo&_nc_zt=23&_nc_ht=scontent-lhr11-1.xx&edm=ADk9D8YEAAAA&_nc_gid=cvzTS8lG1KEPi_2ll_fe3g&_nc_tpa=Q5bMBQGnsXGCvxKjR0SpmA1ZFlxlFcB1h3WVpShv-85qABLxFaDdlKe5dyfjR6cL2lwhSI8-5CyNolAS&oh=00_AQFCKTYuT_1DGtp796BrIR-WdFzOOv31uIqzLcm7YD8ElA&oe=6A735655","https://www.facebook.com/reel/989065933495941/","For sixty years, one layer of pharmacy has outlasted every technology shift.

Tech keeps changing the dispensary and how teams work, but the consumables holding the workflow together still have to be right.

That work never stops.

EMT Healthcare have been delivering those consumables to thousands of pharmacies, from independents to multiples and national chains.

A trusted brand and long-term partner, they help pharmacies meet tough market demands, from managing costs to launching new innovations, delivering automations and supporting community services.

PMR labels.
MDS trays.
Drug storage.
Automation consumables.

The technology changes. The work to keep dispensing moving has to evolve with it.

At TitanUp 26, EMT will be showcasing their PMR label and accessory range, including own-brand labels designed to keep patient information clear, compliant and unmistakably theirs.

Come and meet Rich Muir and the EMT team.

Stand 2. Birmingham. 7 June.

👉 titanup.club

emt Healthcare

#TitanUp26 #CommunityPharmacy #PharmacyDispensing",2026-05-14 17:00,7,0,0,0,,"22","3.14"
"https://scontent-lhr6-2.xx.fbcdn.net/v/t15.5256-10/698888530_1511094914021996_4015975572224592304_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=109&ccb=1-7&_nc_sid=200999&_nc_ohc=CAvWiXNjEyQQ7kNvwFzdWm9&_nc_oc=AdqgKv9bsTqPxkNFW1lBm_BjJzi9v5LZ2KwQfablPKX4kOy86MEvfdMOq0tZZBztK38&_nc_zt=23&_nc_ht=scontent-lhr6-2.xx&edm=ADk9D8YEAAAA&_nc_gid=cvzTS8lG1KEPi_2ll_fe3g&_nc_tpa=Q5bMBQGEt5iyK173SjtCCW7t4uX_jsu1R1gteAhRtKxlXX6huIRdLULz1u9mmH7lkftcd7hfKSwNeAyF&oh=00_AQF80S8GP1B-MARtxn9l3HY0T3J3AnW8QVnS00sdngwSeA&oe=6A7345F1","https://www.facebook.com/reel/1873449753326639/","With 25+ years in the pharmacy tech game, Wahid takes the stage.

Five ideas that could change what a pharmacy business is capable of.

A first look at the ideas, demos and technology shaping the next decade of pharmacy.

The session for anyone asking what happens when technology stops being a back-office tool and starts being an active part of the team.

Wahid Muhammad. CTO. TITAN PMR.

Affinity 1. 11:00. June 7th. Birmingham.

👉 Check out the full line up for the day at titanup.club

#TitanUp26 #PharmacyTech",2026-05-14 11:06,9,0,0,0,,"19.32","2.15"
"https://scontent-lhr11-1.xx.fbcdn.net/v/t15.5256-10/699454363_3644396919036433_6770888157539486062_n.jpg?stp=dst-jpg_p160x160_tt6&_nc_cat=100&ccb=1-7&_nc_sid=200999&_nc_ohc=YDAFQvqq0GgQ7kNvwGoxd_9&_nc_oc=AdpxFXISi_JZMN04J5jQucb4Lu-J8mo8_s2O62GSW0-RA71lY5_6dXXQCY9asUZ-PoE&_nc_zt=23&_nc_ht=scontent-lhr11-1.xx&edm=ADk9D8YEAAAA&_nc_gid=cvzTS8lG1KEPi_2ll_fe3g&_nc_tpa=Q5bMBQG97HQVdCV9N7e_Va4Djic48Uhir9rN0X_7OcsKGV8bS8gdb8ynw97ehkD-G_JjwqPoUMbAkoLB&oh=00_AQEEIjuDnfFqdLHio10H-6WFDQaVASL3l3l9QuDNq7xeiw&oe=6A736502","https://www.facebook.com/reel/1504018924551931/","Heads up: going to TitanUp 26? RSVP at titanup.club

See you in Birmingham. 🎉",2026-05-13 16:11,5,0,0,0,,"12.18","2.44"
